client_order_id,instrument,side,quantity,price
4598,Lotus,2,78,13.00
4599,Tulip,2,139,134.00
4600,Lotus,1,289,117.00
4601,Tulip,1,388,272.00
4602,Orchid,2,102,21.00
4603,Lotus,2,323,188.00
4604,Orchid,1,338,281.00
4605,Rose,1,461,165.00
4606,Tulip,1,367,188.00
4607,Lavender,1,274,168.00
4608,Tulip,1,472,119.00
4609,Tulip,2,171,292.00
4610,Lavender,2,139,43.00
4611,Lotus,1,480,13.00
4612,Orchid,2,136,252.00
4613,Tulip,2,170,263.00
4614,Lavender,2,254,210.00
4615,Lavender,1,132,81.00
4616,Orchid,1,313,258.00
4617,Orchid,1,269,114.00
4618,Lotus,1,311,161.00
4619,Rose,2,480,18.00
4620,Tulip,1,196,275.00
4621,Tulip,1,414,67.00
4622,Lotus,2,202,215.00
4623,Lavender,1,358,265.00
4624,Rose,1,306,271.00
4625,Rose,2,156,191.00
4626,Lavender,2,402,242.00
4627,Lavender,1,202,250.00
4628,Lavender,2,318,265.00
4629,Lavender,2,199,160.00
4630,Lotus,1,305,121.00
4631,Tulip,1,420,73.00
4632,Rose,1,215,186.00
4633,Rose,1,350,196.00
4634,Rose,2,112,101.00
4635,Tulip,2,159,223.00
4636,Orchid,1,184,251.00
4637,Rose,2,51,249.00
4638,Lavender,1,466,194.00
4639,Rose,2,262,49.00
4640,Lavender,2,212,234.00
4641,Lavender,2,439,163.00
4642,Tulip,1,249,137.00
4643,Tulip,2,345,234.00
4644,Orchid,1,211,256.00
4645,Lotus,2,76,294.00
4646,Orchid,1,178,125.00
4647,Orchid,2,65,197.00
4648,Orchid,2,288,284.00
4649,Lavender,1,161,37.00
4650,Lavender,2,383,44.00
4651,Lotus,2,115,275.00
4652,Rose,2,284,142.00
4653,Orchid,1,70,257.00
4654,Lotus,2,453,248.00
4655,Lotus,1,374,51.00
4656,Lavender,2,73,156.00
4657,Lotus,2,199,93.00
4658,Lavender,1,71,131.00
4659,Orchid,1,55,43.00
4660,Tulip,1,317,227.00
4661,Lotus,2,190,87.00
4662,Rose,1,163,182.00
4663,Orchid,2,460,34.00
4664,Lotus,1,373,161.00
4665,Orchid,2,362,117.00
4666,Rose,2,483,261.00
4667,Tulip,1,176,141.00
4668,Rose,2,422,296.00
4669,Lavender,1,377,195.00
4670,Rose,2,398,127.00
4671,Tulip,2,133,132.00
4672,Rose,2,214,141.00
4673,Lavender,1,162,239.00
4674,Rose,2,254,246.00
4675,Lotus,1,132,250.00
4676,Lotus,1,394,300.00
4677,Tulip,2,436,124.00
4678,Lavender,2,314,237.00
4679,Lotus,2,393,170.00
4680,Rose,2,401,28.00
4681,Lavender,2,141,297.00
4682,Tulip,1,200,58.00
4683,Orchid,1,76,36.00
4684,Lotus,2,102,221.00
4685,Lavender,2,82,161.00
4686,Rose,1,96,249.00
4687,Orchid,1,223,188.00
4688,Orchid,2,381,17.00
4689,Rose,1,153,177.00
4690,Lavender,1,106,26.00
4691,Rose,1,418,179.00
4692,Rose,2,257,196.00
4693,Lotus,2,179,246.00
4694,Orchid,1,147,179.00
4695,Tulip,2,485,108.00
4696,Orchid,2,112,52.00
4697,Lotus,1,397,197.00
4698,Lavender,1,227,128.00
4699,Rose,1,222,117.00
4700,Rose,2,438,293.00
4701,Rose,1,195,224.00
4702,Rose,2,180,35.00
4703,Rose,2,272,250.00
4704,Rose,1,252,54.00
4705,Lotus,2,289,55.00
4706,Rose,1,381,154.00
4707,Rose,2,401,230.00
4708,Rose,1,372,287.00
4709,Lotus,1,109,276.00
4710,Tulip,1,182,87.00
4711,Lavender,1,59,290.00
4712,Tulip,2,421,151.00
4713,Lotus,2,287,201.00
4714,Orchid,2,483,262.00
4715,Tulip,1,390,244.00
4716,Tulip,1,215,154.00
4717,Orchid,1,189,200.00
4718,Orchid,1,380,94.00
4719,Tulip,2,380,102.00
4720,Lotus,1,361,168.00
4721,Rose,1,169,230.00
4722,Lavender,1,156,91.00
4723,Lavender,1,107,280.00
4724,Lotus,2,213,300.00
4725,Lotus,1,348,36.00
4726,Orchid,1,147,26.00
4727,Lavender,1,230,228.00
4728,Lotus,2,348,94.00
4729,Lotus,2,470,51.00
4730,Tulip,1,110,154.00
4731,Lavender,1,158,255.00
4732,Tulip,2,203,79.00
4733,Rose,2,406,237.00
4734,Tulip,2,432,256.00
4735,Lotus,2,395,35.00
4736,Lavender,1,53,77.00
4737,Lavender,2,352,19.00
4738,Lavender,2,463,42.00
4739,Rose,2,142,121.00
4740,Tulip,2,470,168.00
4741,Orchid,2,448,264.00
4742,Orchid,1,387,128.00
4743,Lotus,1,327,168.00
4744,Orchid,1,106,44.00
4745,Tulip,2,174,117.00
4746,Lotus,2,277,229.00
4747,Rose,2,420,19.00
4748,Lavender,1,149,197.00
4749,Rose,2,160,56.00
4750,Lotus,1,236,282.00
4751,Tulip,2,320,252.00
4752,Orchid,2,354,272.00
4753,Rose,2,482,60.00
4754,Rose,1,457,102.00
4755,Rose,1,216,43.00
4756,Lavender,2,303,285.00
4757,Rose,2,150,197.00
4758,Orchid,1,376,230.00
4759,Orchid,2,80,22.00
4760,Lotus,1,209,244.00
4761,Lavender,1,487,240.00
4762,Lotus,2,95,28.00
4763,Rose,2,333,10.00
4764,Rose,2,425,53.00
4765,Rose,2,306,153.00
4766,Rose,1,398,207.00
4767,Tulip,2,267,241.00
4768,Lotus,2,264,159.00
4769,Lavender,2,146,14.00
4770,Rose,1,349,240.00
4771,Lotus,2,434,256.00
4772,Tulip,2,261,123.00
4773,Orchid,1,230,120.00
4774,Tulip,1,442,86.00
4775,Rose,2,113,84.00
4776,Tulip,1,416,269.00
4777,Orchid,2,136,97.00
4778,Tulip,1,303,113.00
4779,Lavender,2,297,193.00
4780,Rose,1,402,113.00
4781,Rose,1,166,206.00
4782,Rose,1,220,169.00
4783,Lavender,2,192,292.00
4784,Rose,2,224,209.00
4785,Lotus,1,444,167.00
4786,Lotus,1,484,91.00
4787,Orchid,1,163,169.00
4788,Lavender,1,248,31.00
4789,Lavender,1,53,11.00
4790,Orchid,1,146,294.00
4791,Rose,1,65,191.00
4792,Lotus,2,112,44.00
4793,Lavender,2,199,52.00
4794,Lavender,1,53,73.00
4795,Lotus,1,370,20.00
4796,Rose,1,120,102.00
4797,Rose,1,273,30.00
4798,Orchid,1,138,149.00
4799,Lavender,2,79,72.00
4800,Lavender,1,359,123.00
4801,Orchid,1,170,111.00
4802,Rose,1,413,158.00
4803,Orchid,2,108,287.00
4804,Orchid,1,440,239.00
4805,Orchid,1,166,238.00
4806,Tulip,1,312,21.00
4807,Lotus,2,449,73.00
4808,Lavender,2,328,134.00
4809,Lavender,2,382,24.00
4810,Rose,2,125,46.00
4811,Orchid,1,213,228.00
4812,Tulip,2,61,171.00
4813,Lotus,1,363,48.00
4814,Lotus,2,248,71.00
4815,Tulip,1,353,217.00
4816,Rose,2,482,133.00
4817,Lavender,1,373,169.00
4818,Orchid,1,427,203.00
4819,Rose,2,172,178.00
4820,Orchid,1,409,131.00
4821,Rose,2,252,91.00
4822,Lavender,2,374,101.00
4823,Lotus,1,322,185.00
4824,Lavender,2,432,15.00
4825,Lavender,2,189,17.00
4826,Rose,1,139,95.00
4827,Lotus,2,321,218.00
4828,Lotus,2,140,55.00
4829,Lotus,2,497,258.00
4830,Lotus,1,127,118.00
4831,Orchid,2,490,109.00
4832,Rose,1,281,55.00
4833,Tulip,2,376,188.00
4834,Lotus,1,381,218.00
4835,Tulip,1,75,231.00
4836,Tulip,1,301,252.00
4837,Rose,1,317,128.00
4838,Orchid,1,266,299.00
4839,Orchid,2,495,250.00
4840,Orchid,2,75,283.00
4841,Lavender,1,221,120.00
4842,Lotus,1,385,186.00
4843,Rose,1,280,148.00
4844,Tulip,2,404,184.00
4845,Orchid,1,127,160.00
4846,Rose,1,155,227.00
4847,Lotus,2,110,123.00
4848,Lavender,2,372,31.00
4849,Lavender,2,362,200.00
4850,Tulip,2,72,34.00
4851,Lotus,1,254,63.00
4852,Orchid,1,215,218.00
4853,Lavender,2,392,12.00
4854,Lotus,1,334,216.00
4855,Rose,2,315,13.00
4856,Tulip,2,298,211.00
4857,Orchid,2,247,127.00
4858,Lotus,1,373,53.00
4859,Rose,2,121,57.00
4860,Lavender,2,65,211.00
4861,Orchid,1,286,83.00
4862,Orchid,1,65,98.00
4863,Tulip,1,69,65.00
4864,Tulip,2,379,187.00
4865,Orchid,2,387,204.00
4866,Orchid,1,69,61.00
4867,Rose,1,120,130.00
4868,Orchid,2,287,237.00
4869,Lavender,2,320,164.00
4870,Tulip,1,389,174.00
4871,Orchid,1,420,45.00
4872,Rose,1,446,125.00
4873,Rose,2,112,84.00
4874,Tulip,1,183,259.00
4875,Orchid,2,493,219.00
4876,Lotus,1,481,70.00
4877,Lavender,1,125,282.00
4878,Rose,2,361,133.00
4879,Lotus,1,179,39.00
4880,Lotus,2,126,225.00
4881,Rose,2,95,61.00
4882,Orchid,1,494,80.00
4883,Lotus,1,202,283.00
4884,Orchid,1,325,275.00
4885,Tulip,1,302,86.00
4886,Rose,2,381,213.00
4887,Rose,2,429,99.00
4888,Orchid,1,96,297.00
4889,Lavender,1,124,166.00
4890,Orchid,2,342,220.00
4891,Lavender,1,73,265.00
4892,Rose,2,162,196.00
4893,Tulip,1,179,268.00
4894,Rose,2,52,259.00
4895,Orchid,1,72,118.00
4896,Lotus,1,119,271.00
4897,Lotus,1,272,260.00
4898,Rose,2,239,38.00
4899,Lotus,2,298,75.00
4900,Lotus,2,149,213.00
4901,Orchid,2,182,188.00
4902,Orchid,1,214,232.00
4903,Rose,2,347,130.00
4904,Orchid,2,391,280.00
4905,Orchid,2,217,30.00
4906,Lavender,2,444,49.00
4907,Tulip,1,367,123.00
4908,Orchid,1,488,203.00
4909,Rose,1,426,269.00
4910,Lotus,1,406,275.00
4911,Rose,1,306,128.00
4912,Rose,1,175,195.00
4913,Rose,2,137,184.00
4914,Lavender,2,463,63.00
4915,Orchid,2,154,78.00
4916,Rose,1,386,272.00
4917,Tulip,2,393,300.00
4918,Lotus,1,285,281.00
4919,Orchid,2,61,41.00
4920,Tulip,2,484,294.00
4921,Orchid,1,397,110.00
4922,Lavender,1,359,244.00
4923,Orchid,2,79,14.00
4924,Lotus,1,297,216.00
4925,Lavender,2,119,18.00
4926,Lavender,1,76,110.00
4927,Lotus,2,308,267.00
4928,Tulip,2,51,186.00
4929,Lotus,2,87,145.00
4930,Lavender,1,403,150.00
4931,Lotus,2,208,15.00
4932,Lotus,2,363,102.00
4933,Rose,2,285,232.00
4934,Orchid,2,260,249.00
4935,Tulip,1,302,50.00
4936,Tulip,1,143,149.00
4937,Lavender,1,419,62.00
4938,Rose,2,176,242.00
4939,Tulip,2,480,233.00
4940,Orchid,2,283,79.00
4941,Rose,2,79,251.00
4942,Lotus,1,290,152.00
4943,Rose,2,150,86.00
4944,Orchid,2,473,99.00
4945,Orchid,2,175,54.00
4946,Lavender,1,169,233.00
4947,Rose,2,362,222.00
4948,Lavender,2,61,169.00
4949,Rose,2,370,205.00
4950,Rose,2,377,285.00
4951,Tulip,2,337,70.00
4952,Rose,2,170,216.00
4953,Lotus,1,287,26.00
4954,Lavender,2,487,46.00
4955,Rose,1,342,272.00
4956,Lotus,2,319,55.00
4957,Lotus,1,444,80.00
4958,Lotus,2,64,44.00
4959,Tulip,2,81,59.00
4960,Tulip,1,294,42.00
4961,Lotus,1,431,118.00
4962,Lotus,2,360,222.00
4963,Lavender,1,164,219.00
4964,Rose,1,65,62.00
4965,Tulip,1,148,149.00
4966,Lotus,1,86,35.00
4967,Lavender,2,286,298.00
4968,Rose,2,412,218.00
4969,Orchid,2,449,199.00
4970,Lavender,2,54,154.00
4971,Rose,2,73,60.00
4972,Tulip,1,280,268.00
4973,Lotus,2,423,278.00
4974,Lavender,1,130,152.00
4975,Rose,1,277,62.00
4976,Rose,1,383,39.00
4977,Tulip,2,80,195.00
4978,Tulip,2,103,130.00
4979,Orchid,1,176,30.00
4980,Lotus,1,173,272.00
4981,Tulip,1,301,29.00
4982,Rose,2,110,61.00
4983,Tulip,2,177,238.00
4984,Tulip,2,106,84.00
4985,Lavender,1,99,30.00
4986,Lavender,2,122,188.00
4987,Lotus,1,375,249.00
4988,Lavender,2,103,189.00
4989,Rose,2,283,103.00
4990,Tulip,1,492,57.00
4991,Tulip,1,147,136.00
4992,Lavender,2,473,57.00
4993,Lavender,2,401,24.00
4994,Rose,2,478,162.00
4995,Lavender,1,243,64.00
4996,Lotus,2,50,298.00
4997,Lavender,1,462,191.00
4998,Rose,1,55,51.00
4999,Rose,2,455,90.00
5000,Orchid,2,317,66.00
5001,Tulip,2,136,86.00
5002,Lavender,1,261,180.00
5003,Tulip,1,180,258.00
5004,Lavender,1,191,65.00
5005,Rose,1,375,43.00
5006,Lavender,2,380,11.00
5007,Tulip,2,119,209.00
5008,Rose,1,485,269.00
5009,Tulip,2,176,150.00
5010,Lavender,2,499,32.00
5011,Lavender,1,298,256.00
5012,Rose,2,351,225.00
5013,Lavender,1,457,132.00
5014,Lotus,1,329,72.00
5015,Tulip,2,141,280.00
5016,Rose,2,139,300.00
5017,Tulip,2,174,44.00
5018,Lotus,1,398,290.00
5019,Tulip,2,384,19.00
5020,Tulip,1,153,57.00
5021,Lotus,1,129,136.00
5022,Tulip,2,407,280.00
5023,Tulip,2,272,63.00
5024,Lavender,2,232,227.00
5025,Rose,2,181,222.00
5026,Rose,2,295,273.00
5027,Rose,1,331,96.00
5028,Lotus,2,475,88.00
5029,Lavender,2,276,196.00
5030,Lavender,2,62,75.00
5031,Orchid,2,56,167.00
5032,Lotus,1,409,226.00
5033,Tulip,2,209,237.00
5034,Lavender,1,241,245.00
5035,Orchid,2,98,53.00
5036,Lavender,1,141,165.00
5037,Orchid,2,415,129.00
5038,Tulip,1,357,258.00
5039,Lotus,1,95,293.00
5040,Lavender,2,433,21.00
5041,Rose,2,276,33.00
5042,Rose,2,442,153.00
5043,Rose,2,180,245.00
5044,Lavender,2,397,93.00
5045,Lavender,2,356,233.00
5046,Rose,2,251,110.00
5047,Lavender,2,71,116.00
5048,Orchid,1,277,53.00
5049,Tulip,1,395,192.00
5050,Tulip,2,386,136.00
5051,Orchid,2,499,21.00
5052,Tulip,2,70,188.00
5053,Lotus,1,456,171.00
5054,Lotus,2,72,125.00
5055,Tulip,2,58,21.00
5056,Lotus,1,305,56.00
5057,Orchid,2,124,257.00
5058,Rose,2,388,203.00
5059,Orchid,2,292,92.00
5060,Orchid,1,482,70.00
5061,Lavender,1,152,24.00
5062,Orchid,1,178,257.00
5063,Lotus,1,90,136.00
5064,Orchid,1,388,55.00
5065,Rose,1,63,143.00
5066,Lavender,2,366,68.00
5067,Tulip,1,289,261.00
5068,Orchid,2,90,173.00
5069,Lavender,1,360,131.00
5070,Tulip,1,491,233.00
5071,Orchid,2,243,259.00
5072,Tulip,2,80,190.00
5073,Rose,2,174,111.00
5074,Orchid,2,242,199.00
5075,Orchid,1,54,103.00
5076,Rose,2,415,76.00
5077,Tulip,1,172,166.00
5078,Lotus,1,421,97.00
5079,Tulip,1,456,140.00
5080,Lavender,1,270,167.00
5081,Lotus,1,264,115.00
5082,Lavender,1,178,271.00
5083,Rose,1,123,46.00
5084,Rose,1,284,36.00
5085,Tulip,2,459,44.00
5086,Rose,2,111,130.00
5087,Tulip,2,340,241.00
5088,Tulip,1,89,116.00
5089,Lavender,1,409,234.00
5090,Rose,1,295,283.00
5091,Rose,2,247,105.00
5092,Rose,1,181,241.00
5093,Tulip,1,488,56.00
5094,Lotus,2,495,219.00
5095,Lavender,1,226,252.00
5096,Orchid,1,87,29.00
5097,Lavender,2,142,240.00
5098,Lavender,1,116,91.00
5099,Lotus,2,432,286.00
5100,Rose,1,272,254.00
5101,Lavender,1,410,47.00
5102,Lavender,1,175,260.00
5103,Orchid,1,313,282.00
5104,Tulip,1,270,268.00
5105,Lotus,2,261,173.00
5106,Lavender,2,313,167.00
5107,Lotus,2,367,36.00
5108,Orchid,2,147,291.00
5109,Lavender,2,466,129.00
5110,Rose,1,362,88.00
5111,Lavender,2,297,129.00
5112,Lavender,2,197,200.00
5113,Orchid,1,440,99.00
5114,Rose,1,468,46.00
5115,Orchid,1,104,45.00
5116,Lotus,1,293,259.00
5117,Lotus,2,57,283.00
5118,Rose,2,319,92.00
5119,Lotus,2,175,220.00
5120,Lotus,1,298,184.00
5121,Tulip,1,351,212.00
5122,Lavender,2,155,29.00
5123,Orchid,2,64,124.00
5124,Rose,2,499,72.00
5125,Lavender,1,385,25.00
5126,Rose,2,196,254.00
5127,Lavender,2,326,68.00
5128,Orchid,1,122,45.00
5129,Lotus,2,382,166.00
5130,Lotus,2,423,145.00
5131,Orchid,1,292,118.00
5132,Lavender,1,390,248.00
5133,Lotus,1,56,292.00
5134,Rose,2,240,101.00
5135,Orchid,2,430,21.00
5136,Orchid,1,135,11.00
5137,Orchid,2,437,128.00
5138,Tulip,2,167,51.00
5139,Tulip,2,420,42.00
5140,Tulip,1,228,43.00
5141,Rose,1,209,134.00
5142,Rose,2,402,62.00
5143,Lavender,2,55,258.00
5144,Tulip,2,275,274.00
5145,Orchid,1,337,243.00
5146,Rose,2,449,110.00
5147,Lavender,1,500,135.00
5148,Lavender,2,172,111.00
5149,Tulip,1,208,119.00
5150,Lotus,2,389,174.00
5151,Rose,2,270,45.00
5152,Tulip,2,311,63.00
5153,Lavender,1,83,265.00
5154,Lotus,1,207,215.00
5155,Tulip,2,312,101.00
5156,Tulip,2,431,140.00
5157,Lavender,2,249,246.00
5158,Rose,1,337,281.00
5159,Rose,2,295,71.00
5160,Lotus,1,400,122.00
5161,Rose,1,115,289.00
5162,Lotus,2,270,226.00
5163,Lavender,2,254,95.00
5164,Rose,1,282,15.00
5165,Orchid,1,252,36.00
5166,Orchid,1,126,114.00
5167,Rose,2,58,269.00
5168,Tulip,2,359,300.00
5169,Lotus,1,50,104.00
5170,Lotus,2,227,194.00
5171,Rose,1,286,266.00
5172,Tulip,2,398,79.00
5173,Lotus,2,339,107.00
5174,Lotus,2,454,70.00
5175,Tulip,1,194,153.00
5176,Tulip,1,319,61.00
5177,Lavender,1,337,278.00
5178,Tulip,1,325,21.00
5179,Lavender,2,266,98.00
5180,Orchid,2,389,159.00
5181,Orchid,2,178,228.00
5182,Lotus,1,301,66.00
5183,Lotus,1,199,47.00
5184,Orchid,1,146,199.00
5185,Tulip,1,96,32.00
5186,Lavender,2,408,68.00
5187,Orchid,2,170,44.00
5188,Orchid,2,268,55.00
5189,Lavender,1,441,298.00
5190,Tulip,1,430,30.00
5191,Lotus,1,482,189.00
5192,Orchid,2,90,11.00
5193,Lotus,1,340,113.00
5194,Orchid,2,164,186.00
5195,Orchid,1,163,138.00
5196,Lotus,2,239,141.00
5197,Rose,2,289,270.00
5198,Lotus,2,138,140.00
5199,Lotus,2,242,25.00
5200,Rose,1,254,296.00
5201,Orchid,2,196,27.00
5202,Rose,1,139,276.00
5203,Lotus,1,128,263.00
5204,Lotus,2,79,265.00
5205,Tulip,1,218,63.00
5206,Tulip,1,267,167.00
5207,Tulip,1,289,53.00
5208,Lotus,1,225,182.00
5209,Lavender,1,59,42.00
5210,Rose,1,336,298.00
5211,Orchid,2,215,118.00
5212,Rose,2,383,115.00
5213,Orchid,1,336,10.00
5214,Lotus,2,367,235.00
5215,Orchid,1,244,235.00
5216,Tulip,1,295,32.00
5217,Orchid,2,437,80.00
5218,Lavender,2,153,61.00
5219,Orchid,2,419,197.00
5220,Tulip,1,427,246.00
5221,Lavender,1,491,114.00
5222,Lotus,1,96,173.00
5223,Rose,1,394,117.00
5224,Tulip,2,413,37.00
5225,Rose,1,247,241.00
5226,Rose,1,311,67.00
5227,Lavender,1,84,235.00
5228,Lavender,2,100,105.00
5229,Lavender,1,199,254.00
5230,Orchid,1,190,224.00
5231,Lotus,1,93,41.00
5232,Lavender,1,346,196.00
5233,Orchid,2,266,156.00
5234,Lotus,1,361,100.00
5235,Orchid,2,85,76.00
5236,Rose,1,421,238.00
5237,Lavender,1,54,66.00
5238,Orchid,1,232,127.00
5239,Lavender,2,51,297.00
5240,Lotus,1,110,172.00
5241,Lotus,1,357,30.00
5242,Lavender,1,341,177.00
5243,Tulip,2,219,126.00
5244,Lavender,1,413,237.00
5245,Rose,2,101,189.00
5246,Lavender,1,499,60.00
5247,Tulip,2,199,94.00
5248,Rose,2,308,206.00
5249,Lotus,1,475,144.00
5250,Tulip,2,375,129.00
5251,Lotus,2,216,109.00
5252,Lavender,2,397,31.00
5253,Lavender,2,232,259.00
5254,Lotus,2,389,40.00
5255,Lavender,1,234,294.00
5256,Tulip,2,333,277.00
5257,Rose,1,171,50.00
5258,Lavender,1,259,233.00
5259,Tulip,1,269,122.00
5260,Lavender,1,242,294.00
5261,Orchid,1,107,147.00
5262,Lotus,1,483,234.00
5263,Lotus,2,152,29.00
5264,Orchid,2,129,280.00
5265,Lotus,1,479,225.00
5266,Rose,1,255,176.00
5267,Rose,2,267,226.00
5268,Tulip,1,140,133.00
5269,Rose,1,290,254.00
5270,Rose,2,54,101.00
5271,Lotus,1,469,17.00
5272,Lotus,2,114,21.00
5273,Lotus,2,455,270.00
5274,Tulip,1,415,102.00
5275,Lavender,1,142,106.00
5276,Tulip,2,353,186.00
5277,Lavender,2,59,235.00
5278,Lotus,2,479,114.00
5279,Orchid,2,84,201.00
5280,Lavender,1,211,196.00
5281,Orchid,1,133,56.00
5282,Tulip,2,331,283.00
5283,Rose,2,311,123.00
5284,Orchid,1,497,128.00
5285,Rose,1,137,255.00
5286,Lotus,1,263,59.00
5287,Lotus,2,284,50.00
5288,Tulip,1,470,92.00
5289,Lotus,1,136,98.00
5290,Lotus,2,452,103.00
5291,Lotus,1,338,194.00
5292,Rose,2,445,28.00
5293,Orchid,2,152,220.00
5294,Lavender,1,476,140.00
5295,Rose,2,461,35.00
5296,Lotus,2,426,27.00
5297,Tulip,2,458,125.00
5298,Rose,1,345,43.00
5299,Rose,1,413,27.00
5300,Tulip,1,500,223.00
5301,Rose,2,193,76.00
5302,Lotus,1,236,186.00
5303,Lavender,1,98,258.00
5304,Lavender,1,320,39.00
5305,Orchid,2,169,139.00
5306,Orchid,2,213,211.00
5307,Lotus,1,422,172.00
5308,Rose,1,421,277.00
5309,Lotus,1,135,239.00
5310,Lavender,1,347,144.00
5311,Lavender,1,68,132.00
5312,Lotus,1,217,83.00
5313,Tulip,1,326,169.00
5314,Lavender,1,377,131.00
5315,Tulip,1,57,13.00
5316,Lotus,2,145,289.00
5317,Rose,1,428,171.00
5318,Rose,1,368,199.00
5319,Lavender,2,418,183.00
5320,Orchid,1,374,67.00
5321,Orchid,1,330,231.00
5322,Lotus,2,298,170.00
5323,Tulip,1,373,175.00
5324,Orchid,1,217,299.00
5325,Lavender,1,66,138.00
5326,Lavender,1,240,73.00
5327,Orchid,2,88,116.00
5328,Rose,2,462,215.00
5329,Lavender,1,179,64.00
5330,Lotus,2,187,152.00
5331,Lotus,1,118,48.00
5332,Rose,1,475,42.00
5333,Lotus,1,176,205.00
5334,Lavender,2,76,67.00
5335,Lotus,1,482,197.00
5336,Lotus,1,326,208.00
5337,Rose,1,431,298.00
5338,Lotus,2,243,56.00
5339,Tulip,1,73,135.00
5340,Lotus,2,200,194.00
5341,Tulip,1,133,225.00
5342,Lavender,2,453,43.00
5343,Orchid,2,61,225.00
5344,Lotus,1,111,68.00
5345,Orchid,1,357,100.00
5346,Lavender,2,341,223.00
5347,Lavender,2,386,33.00
5348,Rose,2,299,214.00
5349,Lavender,2,284,259.00
5350,Orchid,2,203,225.00
5351,Lotus,2,162,85.00
5352,Lotus,1,405,239.00
5353,Lotus,2,332,96.00
5354,Lotus,2,400,12.00
5355,Rose,2,325,169.00
5356,Lotus,1,130,192.00
5357,Orchid,2,225,64.00
5358,Tulip,1,108,167.00
5359,Orchid,1,387,110.00
5360,Lotus,1,454,151.00
5361,Rose,2,134,230.00
5362,Lavender,1,403,47.00
5363,Tulip,2,66,287.00
5364,Lavender,2,147,207.00
5365,Lavender,2,162,173.00
5366,Rose,2,277,184.00
5367,Orchid,1,414,125.00
5368,Tulip,2,292,190.00
5369,Orchid,1,317,36.00
5370,Orchid,2,96,146.00
5371,Lavender,2,200,26.00
5372,Lavender,1,488,93.00
5373,Tulip,2,386,134.00
5374,Rose,1,267,17.00
5375,Lavender,2,318,212.00
5376,Lotus,1,96,71.00
5377,Tulip,1,392,172.00
5378,Orchid,1,261,261.00
5379,Lotus,1,153,283.00
5380,Lotus,1,142,236.00
5381,Lotus,1,330,65.00
5382,Rose,2,328,35.00
5383,Rose,2,228,180.00
5384,Lotus,2,135,137.00
5385,Tulip,2,260,18.00
5386,Lotus,1,392,165.00
5387,Lavender,1,431,59.00
5388,Orchid,2,117,67.00
5389,Tulip,1,100,88.00
5390,Lavender,2,444,180.00
5391,Orchid,1,239,49.00
5392,Tulip,1,265,207.00
5393,Lotus,2,241,224.00
5394,Tulip,1,322,107.00
5395,Tulip,2,222,153.00
5396,Orchid,2,155,235.00
5397,Lotus,1,321,144.00
5398,Tulip,2,265,65.00
5399,Rose,1,234,132.00
5400,Rose,1,292,289.00
5401,Lavender,1,58,222.00
5402,Lavender,2,404,70.00
5403,Lotus,1,421,98.00
5404,Lotus,1,293,42.00
5405,Orchid,1,271,155.00
5406,Lavender,1,454,247.00
5407,Lavender,2,344,255.00
5408,Lotus,1,395,259.00
5409,Tulip,2,429,17.00
5410,Orchid,2,337,297.00
5411,Orchid,2,239,153.00
5412,Tulip,1,196,56.00
5413,Lavender,2,271,251.00
5414,Orchid,2,196,63.00
5415,Rose,2,107,61.00
5416,Tulip,2,457,73.00
5417,Orchid,2,219,200.00
5418,Rose,2,498,276.00
5419,Lotus,2,399,127.00
5420,Lotus,2,136,161.00
5421,Lavender,2,430,21.00
5422,Lotus,2,171,64.00
5423,Lotus,1,436,66.00
5424,Lavender,1,412,65.00
5425,Rose,2,239,30.00
5426,Orchid,1,242,156.00
5427,Tulip,2,397,279.00
5428,Tulip,2,363,217.00
5429,Orchid,1,120,146.00
5430,Tulip,1,126,224.00
5431,Rose,2,374,32.00
5432,Tulip,2,228,141.00
5433,Lavender,1,94,213.00
5434,Rose,2,388,184.00
5435,Orchid,2,354,34.00
5436,Tulip,2,263,115.00
5437,Orchid,1,434,269.00
5438,Tulip,2,111,36.00
5439,Rose,1,182,16.00
5440,Lotus,2,72,207.00
5441,Tulip,1,292,160.00
5442,Rose,2,92,255.00
5443,Rose,1,114,171.00
5444,Lavender,1,144,155.00
5445,Rose,1,250,109.00
5446,Tulip,2,140,300.00
5447,Orchid,2,271,202.00
5448,Tulip,1,403,162.00
5449,Tulip,1,326,290.00
5450,Lotus,1,499,249.00
5451,Tulip,2,498,296.00
5452,Orchid,2,491,131.00
5453,Lavender,1,101,135.00
5454,Rose,2,374,27.00
5455,Lavender,1,53,84.00
5456,Orchid,2,492,233.00
5457,Rose,2,178,182.00
5458,Lavender,2,197,190.00
5459,Lotus,2,468,38.00
5460,Rose,1,429,233.00
5461,Lavender,1,183,243.00
5462,Lotus,1,406,50.00
5463,Lavender,2,461,240.00
5464,Lotus,2,311,116.00
5465,Orchid,2,248,76.00
5466,Rose,2,494,170.00
5467,Lotus,2,320,267.00
5468,Tulip,2,359,257.00
5469,Lotus,2,177,150.00
5470,Lotus,2,419,234.00
5471,Rose,2,448,130.00
5472,Lavender,2,470,157.00
5473,Rose,2,185,183.00
5474,Rose,2,355,109.00
5475,Tulip,2,372,132.00
5476,Lavender,2,360,87.00
5477,Orchid,1,63,100.00
5478,Rose,1,327,265.00
5479,Orchid,2,441,244.00
5480,Lotus,1,384,298.00
5481,Tulip,2,386,185.00
5482,Lavender,2,159,293.00
