client_order_id,instrument,side,quantity,price
28218,Lotus,1,486,250.00
28219,Lotus,2,208,11.00
28220,Tulip,2,112,158.00
28221,Lotus,2,417,292.00
28222,Orchid,1,195,128.00
28223,Rose,1,261,138.00
28224,Orchid,1,77,79.00
28225,Orchid,2,339,35.00
28226,Lavender,2,176,244.00
28227,Orchid,1,412,74.00
28228,Lotus,2,446,19.00
28229,Orchid,2,169,87.00
28230,Rose,1,89,262.00
28231,Lavender,1,402,17.00
28232,Tulip,1,449,66.00
28233,Orchid,1,308,270.00
28234,Lavender,1,181,133.00
28235,Tulip,1,388,60.00
28236,Orchid,2,91,80.00
28237,Tulip,2,419,298.00
28238,Rose,2,65,95.00
28239,Orchid,1,497,45.00
28240,Orchid,1,111,235.00
28241,Rose,1,498,31.00
28242,Tulip,2,93,298.00
28243,Lotus,1,209,55.00
28244,Tulip,2,468,110.00
28245,Lavender,2,217,54.00
28246,Lotus,1,345,171.00
28247,Lavender,1,388,125.00
28248,Rose,2,428,67.00
28249,Rose,2,452,197.00
28250,Tulip,2,460,103.00
28251,Rose,2,88,45.00
28252,Tulip,2,485,28.00
28253,Tulip,1,426,207.00
28254,Lavender,1,87,69.00
28255,Rose,1,368,148.00
28256,Rose,1,149,87.00
28257,Rose,1,496,43.00
28258,Tulip,1,376,176.00
28259,Lotus,1,336,98.00
28260,Lavender,2,471,47.00
28261,Orchid,2,119,84.00
28262,Lavender,2,478,12.00
28263,Lavender,2,153,232.00
28264,Lotus,1,179,22.00
28265,Rose,2,185,223.00
28266,Lavender,1,496,34.00
28267,Lavender,1,411,260.00
28268,Orchid,2,83,176.00
28269,Tulip,1,154,186.00
28270,Lotus,1,230,188.00
28271,Lavender,1,50,215.00
28272,Lotus,2,173,198.00
28273,Orchid,2,441,17.00
28274,Lavender,2,218,99.00
28275,Rose,2,251,213.00
28276,Lavender,2,234,94.00
28277,Lavender,2,313,54.00
28278,Orchid,1,450,32.00
28279,Rose,2,118,84.00
28280,Orchid,1,460,83.00
28281,Lotus,1,115,61.00
28282,Lotus,1,412,74.00
28283,Rose,2,412,263.00
28284,Lotus,1,307,184.00
28285,Lotus,1,453,118.00
28286,Tulip,2,334,107.00
28287,Lavender,2,436,199.00
28288,Orchid,2,380,205.00
28289,Rose,1,407,65.00
28290,Lavender,2,225,275.00
28291,Rose,2,348,94.00
28292,Lavender,1,481,213.00
28293,Orchid,2,405,82.00
28294,Lotus,2,460,256.00
28295,Lotus,1,318,234.00
28296,Orchid,2,443,22.00
28297,Lavender,2,425,263.00
28298,Lotus,2,468,52.00
28299,Rose,2,177,188.00
28300,Orchid,1,193,99.00
28301,Orchid,2,251,200.00
28302,Orchid,1,300,281.00
28303,Tulip,1,256,189.00
28304,Tulip,1,72,150.00
28305,Tulip,2,255,23.00
28306,Rose,1,73,60.00
28307,Rose,1,68,161.00
28308,Lavender,1,118,263.00
28309,Tulip,2,476,172.00
28310,Orchid,2,196,183.00
28311,Rose,1,147,225.00
28312,Lavender,1,368,244.00
28313,Lavender,2,460,187.00
28314,Tulip,1,179,28.00
28315,Lotus,2,117,246.00
28316,Rose,1,229,36.00
28317,Tulip,1,236,117.00
28318,Lavender,1,500,246.00
28319,Lotus,1,78,198.00
28320,Tulip,1,286,183.00
28321,Tulip,2,167,85.00
28322,Lavender,1,277,92.00
28323,Rose,2,478,285.00
28324,Rose,2,207,218.00
28325,Lotus,2,215,258.00
28326,Rose,2,235,183.00
28327,Lotus,2,135,154.00
28328,Lavender,2,378,83.00
28329,Rose,2,487,27.00
28330,Orchid,1,314,121.00
28331,Orchid,1,340,19.00
28332,Rose,1,418,238.00
28333,Tulip,2,438,127.00
28334,Lotus,2,382,113.00
28335,Lotus,2,344,195.00
28336,Rose,2,476,249.00
28337,Tulip,2,307,49.00
28338,Lotus,2,181,281.00
28339,Lotus,2,255,114.00
28340,Tulip,1,454,250.00
28341,Tulip,2,182,189.00
28342,Lavender,2,387,84.00
28343,Tulip,1,132,239.00
28344,Lavender,2,282,219.00
28345,Orchid,2,451,70.00
28346,Orchid,1,315,44.00
28347,Lotus,2,303,295.00
28348,Lotus,1,455,202.00
28349,Orchid,1,495,136.00
28350,Tulip,2,447,217.00
28351,Lavender,2,435,269.00
28352,Orchid,1,285,191.00
28353,Orchid,1,308,218.00
28354,Lavender,1,54,194.00
28355,Tulip,2,197,282.00
28356,Lotus,1,187,249.00
28357,Orchid,2,462,109.00
28358,Lotus,1,178,56.00
28359,Orchid,2,428,291.00
28360,Orchid,2,471,63.00
28361,Lotus,1,461,228.00
28362,Rose,1,389,231.00
28363,Lotus,1,340,44.00
28364,Lotus,2,418,226.00
28365,Rose,1,126,104.00
28366,Orchid,1,163,215.00
28367,Rose,2,325,163.00
28368,Lotus,1,334,114.00
28369,Lotus,1,134,33.00
28370,Tulip,1,310,238.00
28371,Tulip,1,246,274.00
28372,Tulip,2,417,78.00
28373,Lotus,1,79,199.00
28374,Lavender,2,341,137.00
28375,Rose,2,184,93.00
28376,Orchid,2,146,130.00
28377,Rose,2,66,283.00
28378,Orchid,1,389,52.00
28379,Lotus,1,324,15.00
28380,Orchid,1,427,270.00
28381,Tulip,1,481,186.00
28382,Orchid,2,164,103.00
28383,Lavender,2,117,103.00
28384,Orchid,1,431,11.00
28385,Tulip,2,311,121.00
28386,Lavender,1,319,290.00
28387,Lotus,2,63,81.00
28388,Rose,1,456,143.00
28389,Tulip,1,118,235.00
28390,Rose,2,131,23.00
28391,Rose,2,143,263.00
28392,Lavender,2,307,252.00
28393,Lavender,2,173,125.00
28394,Lavender,2,203,248.00
28395,Orchid,1,189,11.00
28396,Lotus,1,376,83.00
28397,Lavender,1,294,167.00
28398,Orchid,1,371,104.00
28399,Lotus,2,366,132.00
28400,Orchid,2,404,234.00
28401,Rose,1,393,26.00
28402,Lavender,1,214,292.00
28403,Orchid,1,245,264.00
28404,Lavender,1,149,82.00
28405,Lotus,2,403,249.00
28406,Lotus,2,162,112.00
28407,Lavender,1,400,244.00
28408,Tulip,2,452,163.00
28409,Lavender,2,138,120.00
28410,Rose,1,88,117.00
28411,Lavender,2,309,170.00
28412,Tulip,2,417,127.00
28413,Rose,2,130,87.00
28414,Lotus,1,157,160.00
28415,Tulip,1,275,137.00
28416,Lotus,2,163,50.00
28417,Lavender,2,388,228.00
28418,Lavender,2,484,43.00
28419,Lotus,1,324,268.00
28420,Lavender,2,249,82.00
28421,Tulip,2,317,130.00
28422,Rose,1,158,189.00
28423,Lavender,2,204,271.00
28424,Tulip,1,485,288.00
28425,Lavender,1,208,299.00
28426,Orchid,2,263,91.00
28427,Lotus,1,117,288.00
28428,Lotus,2,175,277.00
28429,Orchid,2,70,163.00
28430,Lotus,1,288,26.00
28431,Rose,1,289,152.00
28432,Rose,2,124,257.00
28433,Tulip,2,422,149.00
28434,Rose,1,492,70.00
28435,Rose,2,112,97.00
28436,Lotus,1,301,42.00
28437,Lotus,1,407,49.00
28438,Lotus,1,429,258.00
28439,Tulip,2,482,170.00
28440,Lavender,1,387,249.00
28441,Tulip,1,495,267.00
28442,Lavender,2,439,221.00
28443,Lotus,1,191,241.00
28444,Orchid,1,74,198.00
28445,Lavender,1,88,146.00
28446,Orchid,2,146,136.00
28447,Tulip,2,314,173.00
28448,Rose,2,418,93.00
28449,Orchid,2,218,141.00
28450,Rose,2,204,254.00
28451,Lotus,2,88,248.00
28452,Lotus,2,79,191.00
28453,Tulip,1,457,105.00
28454,Lotus,1,62,159.00
28455,Lotus,2,273,104.00
28456,Lotus,1,145,190.00
28457,Rose,1,333,261.00
28458,Orchid,1,421,274.00
28459,Lavender,2,333,190.00
28460,Rose,2,479,105.00
28461,Lotus,2,184,26.00
28462,Tulip,2,339,168.00
28463,Rose,2,70,253.00
28464,Rose,1,459,248.00
28465,Tulip,2,407,47.00
28466,Rose,1,391,113.00
28467,Lotus,1,164,42.00
28468,Lavender,1,328,130.00
28469,Lavender,2,153,215.00
28470,Orchid,1,188,171.00
28471,Orchid,2,396,181.00
28472,Lotus,1,142,114.00
28473,Rose,1,479,14.00
28474,Lotus,2,185,110.00
28475,Lavender,2,199,140.00
28476,Lavender,1,250,11.00
28477,Lotus,1,490,161.00
28478,Tulip,1,134,113.00
28479,Lavender,1,486,116.00
28480,Tulip,2,453,168.00
28481,Lotus,2,53,298.00
28482,Rose,2,172,36.00
28483,Rose,2,207,47.00
28484,Lavender,1,311,214.00
28485,Orchid,1,277,100.00
28486,Orchid,1,364,121.00
28487,Lotus,2,130,262.00
28488,Tulip,1,459,293.00
28489,Orchid,2,294,220.00
28490,Lavender,1,136,197.00
28491,Lavender,2,445,159.00
28492,Orchid,2,328,221.00
28493,Rose,2,234,132.00
28494,Lavender,2,284,223.00
28495,Lotus,1,462,202.00
28496,Lotus,2,106,288.00
28497,Rose,1,68,153.00
28498,Lotus,2,247,109.00
28499,Lavender,1,284,278.00
28500,Lotus,2,54,182.00
28501,Lotus,2,171,92.00
28502,Rose,2,472,48.00
28503,Lotus,2,221,98.00
28504,Tulip,1,182,271.00
28505,Lotus,1,468,67.00
28506,Tulip,1,386,96.00
28507,Lavender,2,105,240.00
28508,Orchid,2,418,32.00
28509,Lotus,1,299,240.00
28510,Orchid,2,228,254.00
28511,Lavender,1,84,204.00
28512,Lavender,1,183,31.00
28513,Rose,2,132,225.00
28514,Lavender,2,324,176.00
28515,Orchid,1,416,151.00
28516,Lotus,1,311,133.00
28517,Lotus,1,247,299.00
28518,Lotus,1,247,251.00
28519,Lotus,2,260,233.00
28520,Rose,1,130,99.00
28521,Lotus,1,273,283.00
28522,Orchid,2,204,282.00
28523,Tulip,1,346,237.00
28524,Orchid,1,254,292.00
28525,Lotus,2,109,257.00
28526,Rose,2,227,202.00
28527,Lavender,1,116,197.00
28528,Tulip,1,362,135.00
28529,Lavender,1,157,118.00
28530,Lavender,2,419,112.00
28531,Rose,1,50,43.00
28532,Orchid,2,453,207.00
28533,Tulip,1,316,298.00
28534,Orchid,2,265,276.00
28535,Orchid,2,125,45.00
28536,Lavender,1,179,173.00
28537,Lavender,1,365,200.00
28538,Tulip,1,115,178.00
28539,Rose,1,399,32.00
28540,Lavender,2,271,89.00
28541,Lotus,2,375,244.00
28542,Tulip,2,132,51.00
28543,Orchid,2,261,137.00
28544,Lotus,2,383,176.00
28545,Lotus,1,208,53.00
28546,Lotus,2,415,168.00
28547,Rose,2,196,243.00
28548,Rose,1,401,279.00
28549,Lotus,2,256,85.00
28550,Tulip,1,108,191.00
28551,Lotus,2,308,46.00
28552,Lavender,1,461,99.00
28553,Orchid,2,105,45.00
28554,Tulip,1,88,120.00
28555,Lavender,2,313,65.00
28556,Orchid,2,101,219.00
28557,Tulip,2,177,79.00
28558,Lotus,1,386,142.00
28559,Tulip,2,485,191.00
28560,Tulip,2,203,126.00
28561,Orchid,1,463,226.00
28562,Lotus,2,340,79.00
28563,Tulip,1,325,46.00
28564,Rose,1,476,104.00
28565,Rose,2,103,115.00
28566,Lavender,1,244,223.00
28567,Lavender,2,445,147.00
28568,Lotus,1,309,228.00
28569,Lotus,2,443,171.00
28570,Orchid,2,388,111.00
28571,Lavender,2,406,52.00
28572,Lavender,2,75,189.00
28573,Lotus,1,338,173.00
28574,Tulip,1,98,256.00
28575,Orchid,2,193,36.00
28576,Orchid,1,292,10.00
28577,Tulip,2,86,81.00
28578,Lavender,2,251,267.00
28579,Orchid,2,187,63.00
28580,Rose,1,329,61.00
28581,Tulip,2,232,258.00
28582,Orchid,1,179,58.00
28583,Rose,1,337,155.00
28584,Lotus,2,177,190.00
28585,Lotus,1,408,263.00
28586,Lavender,2,321,177.00
28587,Lotus,1,313,117.00
28588,Lotus,1,109,265.00
28589,Lavender,1,241,32.00
28590,Rose,2,73,191.00
28591,Orchid,2,470,149.00
28592,Tulip,2,479,116.00
28593,Tulip,2,186,261.00
28594,Orchid,2,389,72.00
28595,Tulip,1,447,17.00
28596,Rose,2,311,20.00
28597,Tulip,2,52,179.00
28598,Lavender,1,326,294.00
28599,Rose,2,79,12.00
28600,Orchid,1,410,95.00
28601,Tulip,1,62,141.00
28602,Orchid,1,84,134.00
28603,Tulip,1,139,97.00
28604,Rose,2,233,247.00
28605,Lotus,2,498,39.00
28606,Tulip,2,189,229.00
28607,Rose,2,123,15.00
28608,Rose,1,294,170.00
28609,Lavender,1,284,112.00
28610,Rose,1,489,117.00
28611,Tulip,2,122,42.00
28612,Orchid,1,102,257.00
28613,Tulip,1,409,92.00
28614,Tulip,2,150,62.00
28615,Lotus,1,414,228.00
28616,Tulip,2,272,189.00
28617,Orchid,2,225,257.00
28618,Lavender,1,68,81.00
28619,Rose,2,326,102.00
28620,Lavender,2,312,92.00
28621,Orchid,2,397,204.00
28622,Rose,2,395,173.00
28623,Lavender,2,192,94.00
28624,Lotus,1,116,232.00
28625,Rose,1,221,191.00
28626,Lavender,1,262,234.00
28627,Lotus,1,54,99.00
28628,Lavender,1,244,209.00
28629,Lotus,1,436,16.00
28630,Orchid,2,476,286.00
28631,Rose,1,406,28.00
28632,Lotus,1,150,263.00
28633,Tulip,2,92,285.00
28634,Lotus,2,101,16.00
28635,Lotus,1,447,131.00
28636,Rose,1,62,177.00
28637,Lavender,2,305,109.00
28638,Rose,2,105,23.00
28639,Rose,1,458,111.00
28640,Tulip,1,203,263.00
28641,Lavender,1,84,34.00
28642,Orchid,2,388,80.00
28643,Rose,2,475,263.00
28644,Orchid,2,478,144.00
28645,Lotus,1,364,290.00
28646,Tulip,2,268,209.00
28647,Lavender,2,291,45.00
28648,Lavender,1,402,140.00
28649,Orchid,2,185,31.00
28650,Rose,1,205,179.00
28651,Lavender,1,333,52.00
28652,Lotus,2,500,200.00
28653,Orchid,2,212,174.00
28654,Rose,2,306,105.00
28655,Orchid,1,370,228.00
28656,Lotus,2,88,249.00
28657,Orchid,2,153,57.00
28658,Lotus,2,168,258.00
28659,Lavender,2,104,292.00
28660,Tulip,1,82,89.00
28661,Orchid,2,146,296.00
28662,Orchid,2,282,137.00
28663,Orchid,1,293,118.00
28664,Tulip,1,219,205.00
28665,Tulip,2,498,183.00
28666,Rose,2,398,222.00
28667,Lotus,1,126,107.00
28668,Lotus,1,290,60.00
28669,Lotus,1,55,52.00
28670,Orchid,2,472,205.00
28671,Lotus,2,75,297.00
28672,Orchid,1,359,166.00
28673,Lavender,2,225,173.00
28674,Lavender,2,193,13.00
28675,Lavender,1,156,79.00
28676,Orchid,2,424,226.00
28677,Lotus,1,417,182.00
28678,Orchid,1,286,68.00
28679,Lotus,1,111,179.00
28680,Lavender,2,357,102.00
28681,Lotus,2,365,138.00
28682,Tulip,2,198,269.00
28683,Lavender,2,408,30.00
28684,Rose,2,285,238.00
28685,Tulip,1,263,90.00
28686,Orchid,2,430,204.00
28687,Rose,2,463,244.00
28688,Lotus,2,294,201.00
28689,Orchid,1,316,216.00
28690,Orchid,1,330,95.00
28691,Orchid,1,411,245.00
28692,Orchid,2,497,279.00
28693,Tulip,1,180,219.00
28694,Orchid,2,446,172.00
28695,Rose,2,235,22.00
28696,Rose,1,466,97.00
28697,Lotus,1,288,37.00
28698,Tulip,2,326,232.00
28699,Rose,1,356,144.00
28700,Orchid,2,254,90.00
28701,Lotus,1,459,202.00
28702,Orchid,2,193,297.00
28703,Rose,2,156,272.00
28704,Rose,1,142,238.00
28705,Tulip,1,280,273.00
28706,Lotus,1,460,155.00
28707,Tulip,2,195,132.00
28708,Tulip,1,85,90.00
28709,Rose,1,436,240.00
28710,Lavender,1,336,68.00
28711,Tulip,2,323,133.00
28712,Orchid,2,285,17.00
28713,Tulip,2,74,169.00
28714,Rose,1,60,134.00
28715,Tulip,1,481,203.00
28716,Lotus,2,197,294.00
28717,Lavender,2,188,73.00
28718,Orchid,1,241,90.00
28719,Tulip,2,77,174.00
28720,Lavender,1,153,188.00
28721,Rose,2,364,214.00
28722,Tulip,2,147,148.00
28723,Tulip,2,446,297.00
28724,Tulip,1,415,53.00
28725,Lotus,2,475,212.00
28726,Lavender,2,320,248.00
28727,Tulip,1,303,231.00
28728,Orchid,2,408,284.00
28729,Tulip,1,284,212.00
28730,Orchid,1,400,142.00
28731,Lotus,2,236,203.00
28732,Lotus,1,169,300.00
28733,Rose,1,70,263.00
28734,Rose,2,216,201.00
28735,Orchid,1,462,195.00
28736,Lotus,2,199,149.00
28737,Lavender,2,219,290.00
28738,Orchid,1,153,52.00
28739,Lotus,1,313,79.00
28740,Rose,1,268,118.00
28741,Lotus,2,116,10.00
28742,Lavender,1,100,250.00
28743,Orchid,2,354,39.00
28744,Orchid,2,134,226.00
28745,Lavender,1,448,217.00
28746,Orchid,1,162,162.00
28747,Orchid,1,209,113.00
28748,Orchid,2,172,225.00
28749,Lavender,2,451,273.00
28750,Rose,2,315,105.00
28751,Tulip,2,483,141.00
28752,Lotus,2,207,263.00
28753,Rose,1,208,52.00
28754,Orchid,2,180,92.00
28755,Rose,1,252,253.00
28756,Orchid,1,394,108.00
28757,Lotus,2,467,39.00
28758,Rose,2,81,148.00
28759,Rose,1,444,88.00
28760,Lavender,2,309,235.00
28761,Rose,1,134,261.00
28762,Orchid,1,148,296.00
28763,Lotus,1,89,117.00
28764,Tulip,1,360,76.00
28765,Lotus,1,492,136.00
28766,Tulip,1,204,243.00
28767,Orchid,1,238,39.00
28768,Lotus,2,273,105.00
28769,Orchid,1,267,95.00
28770,Rose,1,261,171.00
28771,Tulip,2,116,170.00
28772,Lavender,1,233,66.00
28773,Tulip,2,263,187.00
28774,Tulip,1,363,252.00
28775,Lavender,1,102,101.00
28776,Lotus,1,101,30.00
28777,Orchid,1,398,92.00
28778,Tulip,2,253,288.00
28779,Lavender,1,312,59.00
28780,Lavender,1,416,222.00
28781,Orchid,1,162,131.00
28782,Orchid,2,177,78.00
28783,Lotus,2,391,189.00
28784,Rose,2,241,96.00
28785,Tulip,2,158,71.00
28786,Tulip,1,183,83.00
28787,Lotus,2,119,277.00
28788,Lavender,2,238,163.00
28789,Rose,2,201,191.00
28790,Rose,2,294,39.00
28791,Lavender,1,458,28.00
28792,Lavender,2,105,192.00
28793,Lavender,1,411,70.00
28794,Lavender,1,118,118.00
28795,Lotus,1,382,285.00
28796,Tulip,2,144,66.00
28797,Rose,2,419,234.00
28798,Rose,1,280,123.00
28799,Rose,1,124,179.00
28800,Tulip,1,310,119.00
28801,Orchid,2,434,123.00
28802,Rose,1,308,99.00
28803,Lavender,1,410,287.00
28804,Rose,1,103,53.00
28805,Lavender,1,138,108.00
28806,Lavender,1,156,248.00
28807,Tulip,1,192,113.00
28808,Tulip,1,298,96.00
28809,Orchid,1,338,60.00
28810,Lotus,1,404,170.00
28811,Orchid,2,419,223.00
28812,Orchid,2,126,286.00
28813,Orchid,2,425,32.00
28814,Lavender,2,333,209.00
28815,Lavender,2,400,177.00
28816,Lotus,2,212,165.00
28817,Rose,1,284,36.00
28818,Orchid,1,415,13.00
28819,Lotus,1,369,110.00
28820,Lotus,2,342,126.00
28821,Lavender,1,222,138.00
28822,Lotus,1,252,132.00
28823,Lavender,2,78,121.00
28824,Orchid,2,255,269.00
28825,Tulip,1,300,199.00
28826,Lotus,2,391,219.00
28827,Rose,1,293,108.00
28828,Orchid,1,445,89.00
28829,Lotus,1,169,114.00
28830,Orchid,1,172,267.00
28831,Rose,2,128,24.00
28832,Tulip,2,315,215.00
28833,Rose,2,154,59.00
28834,Lavender,1,400,10.00
28835,Rose,2,109,215.00
28836,Tulip,2,231,160.00
28837,Rose,1,320,269.00
28838,Lavender,1,332,202.00
28839,Rose,1,80,214.00
28840,Lotus,1,80,286.00
28841,Lotus,2,161,201.00
28842,Tulip,1,253,25.00
28843,Lavender,2,174,159.00
28844,Lotus,2,377,62.00
28845,Rose,1,129,134.00
28846,Lavender,2,341,268.00
28847,Tulip,2,349,43.00
28848,Orchid,2,394,114.00
28849,Lotus,1,338,41.00
28850,Lavender,2,347,290.00
28851,Rose,2,358,103.00
28852,Orchid,2,440,167.00
28853,Orchid,2,203,154.00
28854,Rose,1,473,125.00
28855,Lavender,1,71,126.00
28856,Rose,1,445,209.00
28857,Rose,2,372,252.00
28858,Lotus,1,115,211.00
28859,Orchid,1,468,275.00
28860,Tulip,2,200,32.00
28861,Orchid,1,464,109.00
28862,Lotus,2,285,49.00
28863,Lavender,1,413,203.00
28864,Rose,2,330,136.00
28865,Rose,2,292,217.00
28866,Rose,1,209,175.00
28867,Rose,1,479,277.00
28868,Rose,2,233,99.00
28869,Rose,2,281,253.00
28870,Lotus,1,491,78.00
28871,Rose,2,339,259.00
28872,Rose,2,185,182.00
28873,Rose,1,481,133.00
28874,Lotus,2,173,80.00
28875,Tulip,1,468,102.00
28876,Lavender,2,368,207.00
28877,Tulip,2,420,129.00
28878,Lotus,1,164,46.00
28879,Orchid,1,384,143.00
28880,Tulip,2,278,88.00
28881,Tulip,2,235,32.00
28882,Orchid,1,198,66.00
28883,Orchid,2,288,291.00
28884,Tulip,1,265,283.00
28885,Lotus,2,408,13.00
28886,Rose,1,362,172.00
28887,Lavender,2,288,217.00
28888,Lavender,1,213,86.00
28889,Lotus,2,500,242.00
28890,Lotus,1,303,88.00
28891,Orchid,2,458,186.00
28892,Lavender,1,97,227.00
28893,Lotus,2,414,104.00
28894,Lotus,1,167,166.00
28895,Tulip,2,391,171.00
28896,Lavender,2,65,275.00
28897,Tulip,2,304,72.00
28898,Rose,2,344,245.00
28899,Tulip,2,466,296.00
28900,Lotus,2,383,134.00
28901,Lavender,2,118,224.00
28902,Lavender,2,73,120.00
28903,Lavender,2,91,135.00
28904,Rose,2,485,253.00
28905,Tulip,1,390,258.00
28906,Orchid,2,288,94.00
28907,Orchid,1,261,22.00
28908,Lotus,2,81,45.00
28909,Orchid,1,270,248.00
28910,Tulip,1,278,153.00
28911,Lotus,2,339,201.00
28912,Rose,1,297,112.00
28913,Lavender,1,203,274.00
28914,Rose,2,318,203.00
28915,Lotus,2,437,117.00
28916,Tulip,2,331,228.00
28917,Orchid,2,103,82.00
28918,Rose,2,484,183.00
28919,Rose,2,87,21.00
28920,Rose,2,131,204.00
28921,Lavender,2,150,275.00
28922,Rose,2,430,222.00
28923,Orchid,2,347,91.00
28924,Orchid,2,109,167.00
28925,Lotus,2,139,146.00
28926,Lavender,2,259,127.00
28927,Lotus,2,190,259.00
28928,Rose,2,456,72.00
28929,Rose,2,465,84.00
28930,Rose,1,214,66.00
28931,Rose,1,268,86.00
28932,Tulip,2,418,19.00
28933,Lotus,1,154,171.00
28934,Lavender,1,465,34.00
28935,Rose,2,418,153.00
28936,Lotus,1,98,196.00
28937,Tulip,1,278,177.00
28938,Orchid,1,69,122.00
28939,Tulip,1,290,206.00
28940,Rose,1,359,240.00
28941,Tulip,2,273,13.00
28942,Orchid,1,85,284.00
28943,Tulip,2,131,83.00
28944,Lavender,1,51,112.00
28945,Rose,1,140,142.00
28946,Rose,1,248,196.00
28947,Rose,1,486,272.00
28948,Lavender,1,118,93.00
28949,Rose,1,144,160.00
28950,Lotus,1,450,60.00
28951,Lotus,1,221,66.00
28952,Orchid,2,401,203.00
28953,Lavender,2,130,14.00
28954,Lavender,1,108,266.00
28955,Orchid,1,226,111.00
28956,Rose,1,301,194.00
28957,Lotus,1,330,246.00
28958,Lavender,1,139,193.00
28959,Lavender,2,427,298.00
28960,Lotus,2,367,262.00
28961,Rose,2,162,83.00
28962,Rose,2,66,283.00
28963,Orchid,2,496,16.00
28964,Lavender,1,258,58.00
28965,Lavender,1,194,88.00
28966,Orchid,1,463,290.00
28967,Rose,2,215,55.00
28968,Orchid,1,325,257.00
28969,Orchid,1,260,83.00
28970,Orchid,1,280,181.00
28971,Tulip,2,121,164.00
28972,Lotus,2,381,19.00
28973,Lavender,2,238,257.00
28974,Lavender,1,55,167.00
28975,Rose,2,259,59.00
28976,Orchid,2,254,26.00
28977,Tulip,2,436,195.00
28978,Lotus,2,129,111.00
28979,Lotus,1,332,233.00
28980,Tulip,1,422,95.00
28981,Rose,1,258,140.00
28982,Lavender,2,61,18.00
28983,Orchid,2,328,98.00
28984,Rose,1,462,264.00
28985,Orchid,1,401,259.00
28986,Rose,1,419,173.00
28987,Lavender,2,232,200.00
28988,Lotus,2,397,68.00
28989,Lavender,2,133,254.00
28990,Lavender,2,488,181.00
28991,Rose,2,291,62.00
28992,Lotus,1,171,243.00
28993,Lotus,1,346,70.00
28994,Lotus,1,435,92.00
28995,Lotus,1,105,189.00
28996,Orchid,1,392,195.00
28997,Rose,1,253,237.00
28998,Tulip,2,405,290.00
28999,Lotus,2,277,132.00
29000,Tulip,2,477,295.00
29001,Tulip,1,74,195.00
29002,Rose,1,89,285.00
29003,Orchid,1,278,228.00
29004,Orchid,1,219,279.00
29005,Orchid,2,59,272.00
29006,Lavender,2,364,298.00
29007,Lotus,2,177,266.00
29008,Rose,2,282,261.00
29009,Tulip,1,202,236.00
29010,Orchid,1,436,279.00
29011,Rose,2,89,251.00
29012,Lotus,1,418,136.00
29013,Lavender,1,53,152.00
29014,Lavender,2,129,99.00
29015,Tulip,1,142,86.00
29016,Lotus,1,62,69.00
29017,Orchid,2,250,230.00
29018,Lavender,1,402,119.00
29019,Lotus,2,255,179.00
29020,Rose,2,355,219.00
29021,Tulip,2,95,102.00
29022,Orchid,1,216,86.00
29023,Lotus,2,244,78.00
29024,Rose,2,484,185.00
29025,Lavender,1,243,206.00
29026,Orchid,2,342,23.00
29027,Orchid,2,294,278.00
29028,Tulip,1,114,55.00
29029,Tulip,1,487,21.00
29030,Orchid,2,113,101.00
29031,Orchid,1,283,88.00
29032,Rose,1,134,80.00
29033,Orchid,2,432,257.00
29034,Lavender,1,146,262.00
29035,Tulip,2,419,27.00
29036,Orchid,2,345,80.00
29037,Rose,2,239,268.00
29038,Rose,1,103,128.00
29039,Tulip,2,370,241.00
29040,Orchid,1,350,197.00
29041,Lotus,1,127,77.00
29042,Lavender,2,462,178.00
29043,Rose,1,226,199.00
29044,Lotus,2,237,25.00
29045,Lotus,2,135,211.00
29046,Rose,1,239,46.00
29047,Orchid,2,361,146.00
29048,Lotus,2,447,156.00
29049,Orchid,1,383,165.00
29050,Tulip,2,412,209.00
29051,Rose,1,199,137.00
29052,Rose,1,164,170.00
29053,Orchid,1,271,113.00
29054,Lavender,2,455,199.00
29055,Orchid,1,332,182.00
29056,Lavender,1,111,287.00
29057,Rose,1,488,12.00
29058,Tulip,1,130,136.00
29059,Rose,1,404,17.00
29060,Orchid,1,389,216.00
29061,Lotus,1,344,135.00
29062,Lotus,2,97,226.00
29063,Rose,1,397,299.00
29064,Lotus,1,162,255.00
29065,Lotus,1,439,283.00
29066,Orchid,1,368,219.00
29067,Orchid,2,340,229.00
29068,Rose,1,351,194.00
29069,Orchid,2,275,125.00
29070,Orchid,1,203,107.00
29071,Lavender,1,500,280.00
29072,Tulip,2,187,255.00
29073,Orchid,1,476,73.00
29074,Rose,1,77,18.00
29075,Lotus,2,441,248.00
29076,Rose,1,54,63.00
29077,Rose,2,184,212.00
29078,Rose,2,241,134.00
29079,Lavender,1,483,233.00
29080,Orchid,1,243,147.00
29081,Rose,1,164,201.00
29082,Tulip,1,190,253.00
29083,Lotus,2,368,29.00
29084,Orchid,2,192,228.00
29085,Tulip,1,240,225.00
29086,Orchid,2,100,127.00
29087,Lavender,1,406,175.00
29088,Orchid,2,415,124.00
29089,Lotus,2,59,253.00
29090,Lavender,2,338,36.00
29091,Lavender,1,242,52.00
29092,Lotus,1,63,64.00
29093,Tulip,1,73,135.00
29094,Lotus,1,173,279.00
29095,Lavender,2,285,243.00
29096,Lotus,1,235,161.00
29097,Lotus,1,79,202.00
29098,Rose,1,90,216.00
29099,Orchid,2,185,285.00
29100,Tulip,1,487,32.00
29101,Tulip,2,314,247.00
29102,Lavender,2,160,14.00
